sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0002_cal2	s0002cal2_a1	cal	1	a	2	6	2015-03-11 13:42:00	23-dinor-11b-PGF2a	3.885	1055	23-dinor-11b-PGF2a_ISTD	5.057	177171
s0002_cal2	s0002cal2_a1	cal	1	a	2	6	2015-03-11 13:42:00	23-dinor-8-iso-PGF2a	3.408	66	23-dinor-8-iso-PGF2a_ISTD	4.514	50785
s0002_cal2	s0002cal2_a1	cal	1	a	2	6	2015-03-11 13:42:00	8-iso-PGF3a	3.873	4078	8-iso-PGF3a_ISTD	4.514	50785
s0002_cal3	s0002cal3_a1	cal	1	a	2	7	2015-03-11 13:56:00	23-dinor-11b-PGF2a	3.889	913	23-dinor-11b-PGF2a_ISTD	5.055	187247
s0002_cal3	s0002cal3_a1	cal	1	a	2	7	2015-03-11 13:56:00	23-dinor-8-iso-PGF2a	3.434	298	23-dinor-8-iso-PGF2a_ISTD	4.508	48201
s0002_cal3	s0002cal3_a1	cal	1	a	2	7	2015-03-11 13:56:00	8-iso-PGF3a	3.734	7973	8-iso-PGF3a_ISTD	4.508	48201
s0002_cal4	s0002cal4_a1	cal	1	a	2	8	2015-03-11 14:10:00	23-dinor-11b-PGF2a	3.896	1188	23-dinor-11b-PGF2a_ISTD	5.055	202267
s0002_cal4	s0002cal4_a1	cal	1	a	2	8	2015-03-11 14:10:00	23-dinor-8-iso-PGF2a	3.32	111905	23-dinor-8-iso-PGF2a_ISTD	4.516	52472
s0002_cal4	s0002cal4_a1	cal	1	a	2	8	2015-03-11 14:10:00	8-iso-PGF3a	3.874	5057	8-iso-PGF3a_ISTD	4.516	52472
s0002_cal5	s0002cal5_a1	cal	1	a	2	9	2015-03-11 14:25:00	23-dinor-11b-PGF2a	3.875	1574	23-dinor-11b-PGF2a_ISTD	5.05	185426
s0002_cal5	s0002cal5_a1	cal	1	a	2	9	2015-03-11 14:25:00	23-dinor-8-iso-PGF2a	3.311	178036	23-dinor-8-iso-PGF2a_ISTD	4.509	46741
s0002_cal5	s0002cal5_a1	cal	1	a	2	9	2015-03-11 14:25:00	8-iso-PGF3a	3.732	52619	8-iso-PGF3a_ISTD	4.509	46741
s0002_cal6	s0002cal6_a1	cal	1	a	2	10	2015-03-11 14:39:00	23-dinor-11b-PGF2a	3.885	1222	23-dinor-11b-PGF2a_ISTD	5.053	191126
s0002_cal6	s0002cal6_a1	cal	1	a	2	10	2015-03-11 14:39:00	23-dinor-8-iso-PGF2a	3.308	346665	23-dinor-8-iso-PGF2a_ISTD	4.505	51860
s0002_cal6	s0002cal6_a1	cal	1	a	2	10	2015-03-11 14:39:00	8-iso-PGF3a	3.855	10329	8-iso-PGF3a_ISTD	4.505	51860
s0002_qc	s0002qc_b1	qc	1	b	2	11	2015-03-11 14:54:00	23-dinor-11b-PGF2a	3.888	749	23-dinor-11b-PGF2a_ISTD	5.06	179984
s0002_qc	s0002qc_b1	qc	1	b	2	11	2015-03-11 14:54:00	23-dinor-8-iso-PGF2a	3.442	384	23-dinor-8-iso-PGF2a_ISTD	4.515	48134
s0002_qc	s0002qc_b1	qc	1	b	2	11	2015-03-11 14:54:00	8-iso-PGF3a	3.638	4351	8-iso-PGF3a_ISTD	4.515	48134
s0002_blank	s0002blank_a2	blank	2	a	2	12	2015-03-11 15:08:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD		
s0002_blank	s0002blank_a2	blank	2	a	2	12	2015-03-11 15:08:00	23-dinor-8-iso-PGF2a	3.355	439	23-dinor-8-iso-PGF2a_ISTD		
s0002_blank	s0002blank_a2	blank	2	a	2	12	2015-03-11 15:08:00	8-iso-PGF3a	3.837	403	8-iso-PGF3a_ISTD		
s0002_qc	s0002qc_b2	qc	2	b	2	13	2015-03-11 15:22:00	23-dinor-11b-PGF2a	3.834	35	23-dinor-11b-PGF2a_ISTD	5.057	174938
s0002_qc	s0002qc_b2	qc	2	b	2	13	2015-03-11 15:22:00	23-dinor-8-iso-PGF2a	3.508	516	23-dinor-8-iso-PGF2a_ISTD	4.516	43809
s0002_qc	s0002qc_b2	qc	2	b	2	13	2015-03-11 15:22:00	8-iso-PGF3a	3.867	5033	8-iso-PGF3a_ISTD	4.516	43809
s140	s140_a1	sample	1	a	2	14	2015-03-11 15:37:00	23-dinor-11b-PGF2a	3.884	189	23-dinor-11b-PGF2a_ISTD	5.058	202134
s140	s140_a1	sample	1	a	2	14	2015-03-11 15:37:00	23-dinor-8-iso-PGF2a	3.466	422	23-dinor-8-iso-PGF2a_ISTD	4.509	53588
s140	s140_a1	sample	1	a	2	14	2015-03-11 15:37:00	8-iso-PGF3a	4.05	4699	8-iso-PGF3a_ISTD	4.509	53588
s060	s060_a1	sample	1	a	2	15	2015-03-11 15:52:00	23-dinor-11b-PGF2a	3.891	348	23-dinor-11b-PGF2a_ISTD	5.059	147231
s060	s060_a1	sample	1	a	2	15	2015-03-11 15:52:00	23-dinor-8-iso-PGF2a	3.46	916	23-dinor-8-iso-PGF2a_ISTD	4.512	39261
s060	s060_a1	sample	1	a	2	15	2015-03-11 15:52:00	8-iso-PGF3a	3.865	13066	8-iso-PGF3a_ISTD	4.512	39261
s113	s113_a1	sample	1	a	2	16	2015-03-11 16:06:00	23-dinor-11b-PGF2a	3.888	446	23-dinor-11b-PGF2a_ISTD	5.053	150606
s113	s113_a1	sample	1	a	2	16	2015-03-11 16:06:00	23-dinor-8-iso-PGF2a	3.331	328	23-dinor-8-iso-PGF2a_ISTD	4.509	41036
s113	s113_a1	sample	1	a	2	16	2015-03-11 16:06:00	8-iso-PGF3a	4.044	24575	8-iso-PGF3a_ISTD	4.509	41036
s036	s036_a1	sample	1	a	2	17	2015-03-11 16:20:00	23-dinor-11b-PGF2a	3.885	644	23-dinor-11b-PGF2a_ISTD	5.045	127368
s036	s036_a1	sample	1	a	2	17	2015-03-11 16:20:00	23-dinor-8-iso-PGF2a	3.436	166	23-dinor-8-iso-PGF2a_ISTD	4.503	35703
s036	s036_a1	sample	1	a	2	17	2015-03-11 16:20:00	8-iso-PGF3a	4.031	8886	8-iso-PGF3a_ISTD	4.503	35703
s054	s054_a1	sample	1	a	2	18	2015-03-11 16:35:00	23-dinor-11b-PGF2a	3.888	519	23-dinor-11b-PGF2a_ISTD	5.054	70105
s054	s054_a1	sample	1	a	2	18	2015-03-11 16:35:00	23-dinor-8-iso-PGF2a	3.509	931	23-dinor-8-iso-PGF2a_ISTD	4.513	20027
s054	s054_a1	sample	1	a	2	18	2015-03-11 16:35:00	8-iso-PGF3a	3.878	6766	8-iso-PGF3a_ISTD	4.513	20027
s012	s012_a1	sample	1	a	2	19	2015-03-11 16:49:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.053	139012
s012	s012_a1	sample	1	a	2	19	2015-03-11 16:49:00	23-dinor-8-iso-PGF2a	3.501	392	23-dinor-8-iso-PGF2a_ISTD	4.509	39367
s012	s012_a1	sample	1	a	2	19	2015-03-11 16:49:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.509	39367
s136	s136_a1	sample	1	a	2	20	2015-03-11 17:04:00	23-dinor-11b-PGF2a	3.893	642	23-dinor-11b-PGF2a_ISTD	5.048	179764
s136	s136_a1	sample	1	a	2	20	2015-03-11 17:04:00	23-dinor-8-iso-PGF2a	3.429	356	23-dinor-8-iso-PGF2a_ISTD	4.503	47121
s136	s136_a1	sample	1	a	2	20	2015-03-11 17:04:00	8-iso-PGF3a	4.045	26454	8-iso-PGF3a_ISTD	4.503	47121
s044	s044_a1	sample	1	a	2	21	2015-03-11 17:18:00	23-dinor-11b-PGF2a	3.867	666	23-dinor-11b-PGF2a_ISTD	5.05	153520
s044	s044_a1	sample	1	a	2	21	2015-03-11 17:18:00	23-dinor-8-iso-PGF2a	3.492	510	23-dinor-8-iso-PGF2a_ISTD	4.502	44702
s044	s044_a1	sample	1	a	2	21	2015-03-11 17:18:00	8-iso-PGF3a	3.9	39999	8-iso-PGF3a_ISTD	4.502	44702
s035	s035_a1	sample	1	a	2	22	2015-03-11 17:32:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.049	182533
s035	s035_a1	sample	1	a	2	22	2015-03-11 17:32:00	23-dinor-8-iso-PGF2a	3.515	411	23-dinor-8-iso-PGF2a_ISTD	4.504	46709
s035	s035_a1	sample	1	a	2	22	2015-03-11 17:32:00	8-iso-PGF3a	4.05	26562	8-iso-PGF3a_ISTD	4.504	46709
s0002_qc	s0002qc_c1	qc	1	c	2	23	2015-03-11 17:47:00	23-dinor-11b-PGF2a	3.878	765	23-dinor-11b-PGF2a_ISTD	5.049	183856
s0002_qc	s0002qc_c1	qc	1	c	2	23	2015-03-11 17:47:00	23-dinor-8-iso-PGF2a	3.372	683	23-dinor-8-iso-PGF2a_ISTD	4.51	44933
s0002_qc	s0002qc_c1	qc	1	c	2	23	2015-03-11 17:47:00	8-iso-PGF3a	3.868	6111	8-iso-PGF3a_ISTD	4.51	44933
s170	s170_a1	sample	1	a	2	24	2015-03-11 18:01:00	23-dinor-11b-PGF2a	3.882	1007	23-dinor-11b-PGF2a_ISTD	5.053	172161
s170	s170_a1	sample	1	a	2	24	2015-03-11 18:01:00	23-dinor-8-iso-PGF2a	3.357	828	23-dinor-8-iso-PGF2a_ISTD	4.507	45705
s170	s170_a1	sample	1	a	2	24	2015-03-11 18:01:00	8-iso-PGF3a	3.69	4690	8-iso-PGF3a_ISTD	4.507	45705
s068	s068_a1	sample	1	a	2	25	2015-03-11 18:16:00	23-dinor-11b-PGF2a	3.89	815	23-dinor-11b-PGF2a_ISTD	5.036	128927
s068	s068_a1	sample	1	a	2	25	2015-03-11 18:16:00	23-dinor-8-iso-PGF2a	3.406	333	23-dinor-8-iso-PGF2a_ISTD	4.489	33364
s068	s068_a1	sample	1	a	2	25	2015-03-11 18:16:00	8-iso-PGF3a	4.029	7201	8-iso-PGF3a_ISTD	4.489	33364
s170	s170_a3	sample	3	a	2	26	2015-03-11 20:29:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.291	200497
s170	s170_a3	sample	3	a	2	26	2015-03-11 20:29:00	23-dinor-8-iso-PGF2a	3.482	276	23-dinor-8-iso-PGF2a_ISTD	4.795	44630
s170	s170_a3	sample	3	a	2	26	2015-03-11 20:29:00	8-iso-PGF3a	3.936	7512	8-iso-PGF3a_ISTD	4.795	44630
s068	s068_a3	sample	3	a	2	27	2015-03-11 20:44:00	23-dinor-11b-PGF2a	3.932	598	23-dinor-11b-PGF2a_ISTD	5.097	145566
s068	s068_a3	sample	3	a	2	27	2015-03-11 20:44:00	23-dinor-8-iso-PGF2a	3.412	156	23-dinor-8-iso-PGF2a_ISTD	4.547	44351
s068	s068_a3	sample	3	a	2	27	2015-03-11 20:44:00	8-iso-PGF3a	3.672	6644	8-iso-PGF3a_ISTD	4.547	44351
s168	s168_a1	sample	1	a	2	28	2015-03-11 20:58:00	23-dinor-11b-PGF2a	3.915	1614	23-dinor-11b-PGF2a_ISTD	5.096	151073
s168	s168_a1	sample	1	a	2	28	2015-03-11 20:58:00	23-dinor-8-iso-PGF2a	3.459	656	23-dinor-8-iso-PGF2a_ISTD	4.547	44266
s168	s168_a1	sample	1	a	2	28	2015-03-11 20:58:00	8-iso-PGF3a	3.962	6734	8-iso-PGF3a_ISTD	4.547	44266
s029	s029_a1	sample	1	a	2	29	2015-03-11 21:13:00	23-dinor-11b-PGF2a	3.928	881	23-dinor-11b-PGF2a_ISTD	5.1	145193
s029	s029_a1	sample	1	a	2	29	2015-03-11 21:13:00	23-dinor-8-iso-PGF2a	3.328	272	23-dinor-8-iso-PGF2a_ISTD	4.545	42284
s029	s029_a1	sample	1	a	2	29	2015-03-11 21:13:00	8-iso-PGF3a	4.018	3168	8-iso-PGF3a_ISTD	4.545	42284
s128	s128_a1	sample	1	a	2	30	2015-03-11 21:27:00	23-dinor-11b-PGF2a	3.895	552	23-dinor-11b-PGF2a_ISTD	5.09	154111
s128	s128_a1	sample	1	a	2	30	2015-03-11 21:27:00	23-dinor-8-iso-PGF2a	3.328	335	23-dinor-8-iso-PGF2a_ISTD	4.538	40662
s128	s128_a1	sample	1	a	2	30	2015-03-11 21:27:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.538	40662
s022	s022_b1	sample	1	b	2	31	2015-03-11 21:41:00	23-dinor-11b-PGF2a	3.912	1119	23-dinor-11b-PGF2a_ISTD	5.086	121364
s022	s022_b1	sample	1	b	2	31	2015-03-11 21:41:00	23-dinor-8-iso-PGF2a	3.344	619	23-dinor-8-iso-PGF2a_ISTD	4.539	35664
s022	s022_b1	sample	1	b	2	31	2015-03-11 21:41:00	8-iso-PGF3a	3.906	2391	8-iso-PGF3a_ISTD	4.539	35664
s022	s022_b2	sample	2	b	2	32	2015-03-11 23:32:00	23-dinor-11b-PGF2a	3.843	39	23-dinor-11b-PGF2a_ISTD	5.141	113037
s022	s022_b2	sample	2	b	2	32	2015-03-11 23:32:00	23-dinor-8-iso-PGF2a	3.404	466	23-dinor-8-iso-PGF2a_ISTD	4.594	35627
s022	s022_b2	sample	2	b	2	32	2015-03-11 23:32:00	8-iso-PGF3a	3.949	7735	8-iso-PGF3a_ISTD	4.594	35627
s074	s074_a1	sample	1	a	2	33	2015-03-11 23:46:00	23-dinor-11b-PGF2a	3.959	382	23-dinor-11b-PGF2a_ISTD	5.135	153703
s074	s074_a1	sample	1	a	2	33	2015-03-11 23:46:00	23-dinor-8-iso-PGF2a	3.492	674	23-dinor-8-iso-PGF2a_ISTD	4.581	47001
s074	s074_a1	sample	1	a	2	33	2015-03-11 23:46:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.581	47001
s185	s185_a1	sample	1	a	2	34	2015-03-12 00:00:00	23-dinor-11b-PGF2a	3.943	1838	23-dinor-11b-PGF2a_ISTD	5.139	144490
s185	s185_a1	sample	1	a	2	34	2015-03-12 00:00:00	23-dinor-8-iso-PGF2a	3.336	1002	23-dinor-8-iso-PGF2a_ISTD	4.578	45924
s185	s185_a1	sample	1	a	2	34	2015-03-12 00:00:00	8-iso-PGF3a	3.754	1165	8-iso-PGF3a_ISTD	4.578	45924
s063	s063_a1	sample	1	a	2	35	2015-03-12 00:15:00	23-dinor-11b-PGF2a	3.949	1287	23-dinor-11b-PGF2a_ISTD	5.141	149075
s063	s063_a1	sample	1	a	2	35	2015-03-12 00:15:00	23-dinor-8-iso-PGF2a	3.368	767	23-dinor-8-iso-PGF2a_ISTD	4.58	48677
s063	s063_a1	sample	1	a	2	35	2015-03-12 00:15:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.58	48677
s049	s049_a1	sample	1	a	2	36	2015-03-12 00:29:00	23-dinor-11b-PGF2a	3.95	606	23-dinor-11b-PGF2a_ISTD	5.139	169015
s049	s049_a1	sample	1	a	2	36	2015-03-12 00:29:00	23-dinor-8-iso-PGF2a	3.509	572	23-dinor-8-iso-PGF2a_ISTD	4.583	52905
s049	s049_a1	sample	1	a	2	36	2015-03-12 00:29:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.583	52905
s0002_qc	s0002qc_c2	qc	2	c	2	37	2015-03-12 00:44:00	23-dinor-11b-PGF2a	3.943	658	23-dinor-11b-PGF2a_ISTD	5.129	149569
s0002_qc	s0002qc_c2	qc	2	c	2	37	2015-03-12 00:44:00	23-dinor-8-iso-PGF2a	3.46	750	23-dinor-8-iso-PGF2a_ISTD	4.576	47179
s0002_qc	s0002qc_c2	qc	2	c	2	37	2015-03-12 00:44:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.576	47179
s080	s080_a1	sample	1	a	2	38	2015-03-12 00:58:00	23-dinor-11b-PGF2a	3.941	625	23-dinor-11b-PGF2a_ISTD	5.131	169964
s080	s080_a1	sample	1	a	2	38	2015-03-12 00:58:00	23-dinor-8-iso-PGF2a	3.321	279	23-dinor-8-iso-PGF2a_ISTD	4.572	59133
s080	s080_a1	sample	1	a	2	38	2015-03-12 00:58:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.572	59133
s161	s161_a1	sample	1	a	2	39	2015-03-12 01:13:00	23-dinor-11b-PGF2a	3.937	203	23-dinor-11b-PGF2a_ISTD	5.131	123262
s161	s161_a1	sample	1	a	2	39	2015-03-12 01:13:00	23-dinor-8-iso-PGF2a	3.372	525	23-dinor-8-iso-PGF2a_ISTD	4.577	36019
s161	s161_a1	sample	1	a	2	39	2015-03-12 01:13:00	8-iso-PGF3a	3.737	1136	8-iso-PGF3a_ISTD	4.577	36019
s087	s087_a1	sample	1	a	2	40	2015-03-12 01:27:00	23-dinor-11b-PGF2a	3.797	125	23-dinor-11b-PGF2a_ISTD	5.134	154310
s087	s087_a1	sample	1	a	2	40	2015-03-12 01:27:00	23-dinor-8-iso-PGF2a	3.38	277	23-dinor-8-iso-PGF2a_ISTD	4.582	46889
s087	s087_a1	sample	1	a	2	40	2015-03-12 01:27:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.582	46889
s056	s056_b1	sample	1	b	2	41	2015-03-12 01:41:00	23-dinor-11b-PGF2a	3.948	1347	23-dinor-11b-PGF2a_ISTD	5.138	136174
s056	s056_b1	sample	1	b	2	41	2015-03-12 01:41:00	23-dinor-8-iso-PGF2a	3.483	547	23-dinor-8-iso-PGF2a_ISTD	4.58	40155
s056	s056_b1	sample	1	b	2	41	2015-03-12 01:41:00	8-iso-PGF3a	3.916	11362	8-iso-PGF3a_ISTD	4.58	40155
s041	s041_a1	sample	1	a	2	42	2015-03-12 01:56:00	23-dinor-11b-PGF2a	3.957	316	23-dinor-11b-PGF2a_ISTD	5.134	141607
s041	s041_a1	sample	1	a	2	42	2015-03-12 01:56:00	23-dinor-8-iso-PGF2a	3.452	134	23-dinor-8-iso-PGF2a_ISTD	4.575	44792
s041	s041_a1	sample	1	a	2	42	2015-03-12 01:56:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.575	44792
s177	s177_a1	sample	1	a	2	43	2015-03-12 02:10:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.132	125641
s177	s177_a1	sample	1	a	2	43	2015-03-12 02:10:00	23-dinor-8-iso-PGF2a	3.49	415	23-dinor-8-iso-PGF2a_ISTD	4.574	41929
s177	s177_a1	sample	1	a	2	43	2015-03-12 02:10:00	8-iso-PGF3a	3.737	7117	8-iso-PGF3a_ISTD	4.574	41929
s121	s121_a1	sample	1	a	2	44	2015-03-12 02:25:00	23-dinor-11b-PGF2a	3.948	1776	23-dinor-11b-PGF2a_ISTD	5.139	145120
s121	s121_a1	sample	1	a	2	44	2015-03-12 02:25:00	23-dinor-8-iso-PGF2a			23-dinor-8-iso-PGF2a_ISTD	4.575	39726
s121	s121_a1	sample	1	a	2	44	2015-03-12 02:25:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.575	39726
s188	s188_a1	sample	1	a	2	45	2015-03-12 02:39:00	23-dinor-11b-PGF2a	3.963	591	23-dinor-11b-PGF2a_ISTD	5.141	151401
s188	s188_a1	sample	1	a	2	45	2015-03-12 02:39:00	23-dinor-8-iso-PGF2a	3.496	280	23-dinor-8-iso-PGF2a_ISTD	4.577	40766
s188	s188_a1	sample	1	a	2	45	2015-03-12 02:39:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.577	40766
s024	s024_a1	sample	1	a	2	46	2015-03-12 02:54:00	23-dinor-11b-PGF2a	3.937	2436	23-dinor-11b-PGF2a_ISTD	5.122	146690
s024	s024_a1	sample	1	a	2	46	2015-03-12 02:54:00	23-dinor-8-iso-PGF2a	3.353	1031	23-dinor-8-iso-PGF2a_ISTD	4.569	44306
s024	s024_a1	sample	1	a	2	46	2015-03-12 02:54:00	8-iso-PGF3a	3.645	5938	8-iso-PGF3a_ISTD	4.569	44306
s009	s009_a1	sample	1	a	2	47	2015-03-12 03:08:00	23-dinor-11b-PGF2a	3.946	143	23-dinor-11b-PGF2a_ISTD	5.132	127629
s009	s009_a1	sample	1	a	2	47	2015-03-12 03:08:00	23-dinor-8-iso-PGF2a	3.404	307	23-dinor-8-iso-PGF2a_ISTD	4.578	37513
s009	s009_a1	sample	1	a	2	47	2015-03-12 03:08:00	8-iso-PGF3a	3.745	3868	8-iso-PGF3a_ISTD	4.578	37513
s0002_qc	s0002qc_d1	qc	1	d	2	48	2015-03-12 03:23:00	23-dinor-11b-PGF2a	3.935	787	23-dinor-11b-PGF2a_ISTD	5.127	150096
s0002_qc	s0002qc_d1	qc	1	d	2	48	2015-03-12 03:23:00	23-dinor-8-iso-PGF2a	3.38	463	23-dinor-8-iso-PGF2a_ISTD	4.573	46397
s0002_qc	s0002qc_d1	qc	1	d	2	48	2015-03-12 03:23:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.573	46397
s089	s089_a1	sample	1	a	2	49	2015-03-12 03:37:00	23-dinor-11b-PGF2a	3.939	459	23-dinor-11b-PGF2a_ISTD	5.132	133059
s089	s089_a1	sample	1	a	2	49	2015-03-12 03:37:00	23-dinor-8-iso-PGF2a	3.325	864	23-dinor-8-iso-PGF2a_ISTD	4.57	41924
s089	s089_a1	sample	1	a	2	49	2015-03-12 03:37:00	8-iso-PGF3a	3.973	4531	8-iso-PGF3a_ISTD	4.57	41924
s186	s186_b1	sample	1	b	2	50	2015-03-12 03:51:00	23-dinor-11b-PGF2a	3.936	1495	23-dinor-11b-PGF2a_ISTD	5.128	158453
s186	s186_b1	sample	1	b	2	50	2015-03-12 03:51:00	23-dinor-8-iso-PGF2a	3.369	639	23-dinor-8-iso-PGF2a_ISTD	4.574	47998
s186	s186_b1	sample	1	b	2	50	2015-03-12 03:51:00	8-iso-PGF3a	3.684	9374	8-iso-PGF3a_ISTD	4.574	47998
s055	s055_a1	sample	1	a	2	51	2015-03-12 04:06:00	23-dinor-11b-PGF2a	3.926	799	23-dinor-11b-PGF2a_ISTD	5.126	140315
s055	s055_a1	sample	1	a	2	51	2015-03-12 04:06:00	23-dinor-8-iso-PGF2a	3.372	483	23-dinor-8-iso-PGF2a_ISTD	4.572	43647
s055	s055_a1	sample	1	a	2	51	2015-03-12 04:06:00	8-iso-PGF3a	4.039	3045	8-iso-PGF3a_ISTD	4.572	43647
s051	s051_a1	sample	1	a	2	52	2015-03-12 04:20:00	23-dinor-11b-PGF2a	3.957	1284	23-dinor-11b-PGF2a_ISTD	5.13	126928
s051	s051_a1	sample	1	a	2	52	2015-03-12 04:20:00	23-dinor-8-iso-PGF2a	3.505	227	23-dinor-8-iso-PGF2a_ISTD	4.573	38686
s051	s051_a1	sample	1	a	2	52	2015-03-12 04:20:00	8-iso-PGF3a	3.649	6863	8-iso-PGF3a_ISTD	4.573	38686
s067	s067_a1	sample	1	a	2	53	2015-03-12 04:35:00	23-dinor-11b-PGF2a	3.935	473	23-dinor-11b-PGF2a_ISTD	5.122	150425
s067	s067_a1	sample	1	a	2	53	2015-03-12 04:35:00	23-dinor-8-iso-PGF2a	3.501	601	23-dinor-8-iso-PGF2a_ISTD	4.566	45983
s067	s067_a1	sample	1	a	2	53	2015-03-12 04:35:00	8-iso-PGF3a	3.674	10002	8-iso-PGF3a_ISTD	4.566	45983
s008	s008_a1	sample	1	a	2	54	2015-03-12 04:49:00	23-dinor-11b-PGF2a	3.927	282	23-dinor-11b-PGF2a_ISTD	5.129	134417
s008	s008_a1	sample	1	a	2	54	2015-03-12 04:49:00	23-dinor-8-iso-PGF2a	3.366	379	23-dinor-8-iso-PGF2a_ISTD	4.57	41381
s008	s008_a1	sample	1	a	2	54	2015-03-12 04:49:00	8-iso-PGF3a	3.683	7372	8-iso-PGF3a_ISTD	4.57	41381
s127	s127_a1	sample	1	a	2	55	2015-03-12 05:03:00	23-dinor-11b-PGF2a			23-dinor-11b-PGF2a_ISTD	5.122	129078
s127	s127_a1	sample	1	a	2	55	2015-03-12 05:03:00	23-dinor-8-iso-PGF2a	3.305	683	23-dinor-8-iso-PGF2a_ISTD	4.565	36854
s127	s127_a1	sample	1	a	2	55	2015-03-12 05:03:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.565	36854
s114	s114_a1	sample	1	a	2	56	2015-03-12 05:18:00	23-dinor-11b-PGF2a	3.949	617	23-dinor-11b-PGF2a_ISTD	5.132	143008
s114	s114_a1	sample	1	a	2	56	2015-03-12 05:18:00	23-dinor-8-iso-PGF2a	3.374	453	23-dinor-8-iso-PGF2a_ISTD	4.568	44571
s114	s114_a1	sample	1	a	2	56	2015-03-12 05:18:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.568	44571
s039	s039_a1	sample	1	a	2	57	2015-03-12 05:32:00	23-dinor-11b-PGF2a	3.953	416	23-dinor-11b-PGF2a_ISTD	5.129	145662
s039	s039_a1	sample	1	a	2	57	2015-03-12 05:32:00	23-dinor-8-iso-PGF2a	3.452	81	23-dinor-8-iso-PGF2a_ISTD	4.571	40485
s039	s039_a1	sample	1	a	2	57	2015-03-12 05:32:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.571	40485
s191	s191_b1	sample	1	b	2	58	2015-03-12 05:47:00	23-dinor-11b-PGF2a	3.957	849	23-dinor-11b-PGF2a_ISTD	5.13	130239
s191	s191_b1	sample	1	b	2	58	2015-03-12 05:47:00	23-dinor-8-iso-PGF2a	3.477	582	23-dinor-8-iso-PGF2a_ISTD	4.572	41224
s191	s191_b1	sample	1	b	2	58	2015-03-12 05:47:00	8-iso-PGF3a	3.908	4102	8-iso-PGF3a_ISTD	4.572	41224
s0002_qc	s0002qc_d2	qc	2	d	2	59	2015-03-12 06:01:00	23-dinor-11b-PGF2a	3.947	814	23-dinor-11b-PGF2a_ISTD	5.129	143183
s0002_qc	s0002qc_d2	qc	2	d	2	59	2015-03-12 06:01:00	23-dinor-8-iso-PGF2a	3.452	673	23-dinor-8-iso-PGF2a_ISTD	4.577	45609
s0002_qc	s0002qc_d2	qc	2	d	2	59	2015-03-12 06:01:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.577	45609
s112	s112_a1	sample	1	a	2	60	2015-03-12 06:15:00	23-dinor-11b-PGF2a	3.948	360	23-dinor-11b-PGF2a_ISTD	5.134	130448
s112	s112_a1	sample	1	a	2	60	2015-03-12 06:15:00	23-dinor-8-iso-PGF2a	3.502	168	23-dinor-8-iso-PGF2a_ISTD	4.579	33339
s112	s112_a1	sample	1	a	2	60	2015-03-12 06:15:00	8-iso-PGF3a			8-iso-PGF3a_ISTD	4.579	33339
s152	s152_a1	sample	1	a	2	61	2015-03-12 06:30:00	23-dinor-11b-PGF2a	3.941	1422	23-dinor-11b-PGF2a_ISTD	5.12	144866
s152	s152_a1	sample	1	a	2	61	2015-03-12 06:30:00	23-dinor-8-iso-PGF2a	3.371	466	23-dinor-8-iso-PGF2a_ISTD	4.561	45950
s152	s152_a1	sample	1	a	2	61	2015-03-12 06:30:00	8-iso-PGF3a	3.683	12777	8-iso-PGF3a_ISTD	4.561	45950
s050	s050_a1	sample	1	a	2	62	2015-03-12 06:44:00	23-dinor-11b-PGF2a	3.942	448	23-dinor-11b-PGF2a_ISTD	5.129	135474
s050	s050_a1	sample	1	a	2	62	2015-03-12 06:44:00	23-dinor-8-iso-PGF2a	3.372	401	23-dinor-8-iso-PGF2a_ISTD	4.573	43830
s050	s050_a1	sample	1	a	2	62	2015-03-12 06:44:00	8-iso-PGF3a	4.032	4857	8-iso-PGF3a_ISTD	4.573	43830
s064	s064_a1	sample	1	a	2	63	2015-03-12 06:59:00	23-dinor-11b-PGF2a	3.95	710	23-dinor-11b-PGF2a_ISTD	5.129	122997
