sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
s0034	s0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	o-phosphoethanolamine	1.75	1290	o-phosphoethanolamine_ISTD		144844
s0034	s0034_a1	sample	1	a	1	7	1970-01-02 04:46:47	o-phosphoethanolamine	1.73	1225	o-phosphoethanolamine_ISTD		146806
s0035	s0035_a1	sample	1	a	1	9	1970-01-02 04:46:49	L-4-hydroxy-proline	1.45	16988	L-4-hydroxy-proline_ISTD		144687
s0035	s0035_a1	sample	1	a	1	9	1970-01-02 04:46:49	L-histidine	1.53	19227	L-histidine_ISTD		144687
s0035	s0035_a1	sample	1	a	1	9	1970-01-02 04:46:49	o-phosphoethanolamine	1.72	1284	o-phosphoethanolamine_ISTD		144687
s0036	s0036_a1	sample	1	a	1	10	1970-01-02 04:46:50	L-4-hydroxy-proline	1.44	15888	L-4-hydroxy-proline_ISTD		148496
s0036	s0036_a1	sample	1	a	1	10	1970-01-02 04:46:50	L-histidine	1.53	19711	L-histidine_ISTD		148496
s0036	s0036_a1	sample	1	a	1	10	1970-01-02 04:46:50	o-phosphoethanolamine	1.72	1317	o-phosphoethanolamine_ISTD		148496
s0040	s0040_a1	sample	1	a	1	11	1970-01-02 04:46:51	L-4-hydroxy-proline	1.45	12552	L-4-hydroxy-proline_ISTD		146584
s0040	s0040_a1	sample	1	a	1	11	1970-01-02 04:46:51	L-histidine	1.55	24610	L-histidine_ISTD		146584
s0040	s0040_a1	sample	1	a	1	11	1970-01-02 04:46:51	o-phosphoethanolamine	1.72	903	o-phosphoethanolamine_ISTD		146584
s0041	s0041_a1	sample	1	a	1	12	1970-01-02 04:46:52	L-4-hydroxy-proline	1.45	11393	L-4-hydroxy-proline_ISTD		144368
s0041	s0041_a1	sample	1	a	1	12	1970-01-02 04:46:52	L-histidine	1.54	19640	L-histidine_ISTD		144368
s0041	s0041_a1	sample	1	a	1	12	1970-01-02 04:46:52	o-phosphoethanolamine	1.72	1315	o-phosphoethanolamine_ISTD		144368
s0042	s0042_a1	sample	1	a	1	13	1970-01-02 04:46:53	L-4-hydroxy-proline	1.45	12079	L-4-hydroxy-proline_ISTD		147028
s0042	s0042_a1	sample	1	a	1	13	1970-01-02 04:46:53	L-histidine	1.55	18268	L-histidine_ISTD		147028
s0042	s0042_a1	sample	1	a	1	13	1970-01-02 04:46:53	o-phosphoethanolamine	1.73	1219	o-phosphoethanolamine_ISTD		147028
s0049	s0049_a1	sample	1	a	1	14	1970-01-02 04:46:54	L-4-hydroxy-proline	1.44	20432	L-4-hydroxy-proline_ISTD		145228
s0049	s0049_a1	sample	1	a	1	14	1970-01-02 04:46:54	L-histidine	1.54	25735	L-histidine_ISTD		145228
s0049	s0049_a1	sample	1	a	1	14	1970-01-02 04:46:54	o-phosphoethanolamine	1.73	998	o-phosphoethanolamine_ISTD		145228
s0050	s0050_a1	sample	1	a	1	15	1970-01-02 04:46:55	L-4-hydroxy-proline	1.44	34100	L-4-hydroxy-proline_ISTD		143009
s0050	s0050_a1	sample	1	a	1	15	1970-01-02 04:46:55	L-histidine	1.53	19941	L-histidine_ISTD		143009
s0050	s0050_a1	sample	1	a	1	15	1970-01-02 04:46:55	o-phosphoethanolamine	1.73	1015	o-phosphoethanolamine_ISTD		143009
s0051	s0051_a1	sample	1	a	1	16	1970-01-02 04:46:56	L-4-hydroxy-proline	1.44	19282	L-4-hydroxy-proline_ISTD		143946
s0051	s0051_a1	sample	1	a	1	16	1970-01-02 04:46:56	L-histidine	1.54	28060	L-histidine_ISTD		143946
s0051	s0051_a1	sample	1	a	1	16	1970-01-02 04:46:56	o-phosphoethanolamine	1.74	892	o-phosphoethanolamine_ISTD		143946
s0058	s0058_a1	sample	1	a	1	17	1970-01-02 04:46:57	L-4-hydroxy-proline	1.45	20914	L-4-hydroxy-proline_ISTD		147021
s0058	s0058_a1	sample	1	a	1	17	1970-01-02 04:46:57	L-histidine	1.54	21430	L-histidine_ISTD		147021
s0058	s0058_a1	sample	1	a	1	17	1970-01-02 04:46:57	o-phosphoethanolamine	1.73	1005	o-phosphoethanolamine_ISTD		147021
s0059	s0059_a1	sample	1	a	1	18	1970-01-02 04:46:58	L-4-hydroxy-proline	1.44	6497	L-4-hydroxy-proline_ISTD		151461
s0059	s0059_a1	sample	1	a	1	18	1970-01-02 04:46:58	L-histidine	1.54	17174	L-histidine_ISTD		151461
s0059	s0059_a1	sample	1	a	1	18	1970-01-02 04:46:58	o-phosphoethanolamine	1.75	1054	o-phosphoethanolamine_ISTD		151461
s0060	s0060_a1	sample	1	a	1	19	1970-01-02 04:46:59	L-4-hydroxy-proline	1.45	9539	L-4-hydroxy-proline_ISTD		148353
s0060	s0060_a1	sample	1	a	1	19	1970-01-02 04:46:59	L-histidine	1.54	21536	L-histidine_ISTD		148353
s0060	s0060_a1	sample	1	a	1	19	1970-01-02 04:46:59	o-phosphoethanolamine	1.73	1075	o-phosphoethanolamine_ISTD		148353
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	L-4-hydroxy-proline	1.44	15714	L-4-hydroxy-proline_ISTD		144176
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	L-4-hydroxy-proline	1.44	17221	L-4-hydroxy-proline_ISTD		146739
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	L-histidine	1.54	23481	L-histidine_ISTD		144176
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	L-histidine	1.53	26009	L-histidine_ISTD		146739
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	o-phosphoethanolamine	1.72	1235	o-phosphoethanolamine_ISTD		144176
s0061	s0061_b1	sample	1	b	1	21	1970-01-02 04:47:01	o-phosphoethanolamine	1.72	1309	o-phosphoethanolamine_ISTD		146739
s0062	s0062_a1	sample	1	a	1	22	1970-01-02 04:47:02	L-4-hydroxy-proline	1.43	16727	L-4-hydroxy-proline_ISTD		145160
s0062	s0062_a1	sample	1	a	1	22	1970-01-02 04:47:02	L-histidine	1.53	20907	L-histidine_ISTD		145160
s0062	s0062_a1	sample	1	a	1	22	1970-01-02 04:47:02	o-phosphoethanolamine	1.74	1165	o-phosphoethanolamine_ISTD		145160
s0063	s0063_a1	sample	1	a	1	23	1970-01-02 04:47:03	L-4-hydroxy-proline	1.43	14818	L-4-hydroxy-proline_ISTD		147148
s0063	s0063_a1	sample	1	a	1	23	1970-01-02 04:47:03	L-histidine	1.52	25243	L-histidine_ISTD		147148
s0063	s0063_a1	sample	1	a	1	23	1970-01-02 04:47:03	o-phosphoethanolamine	1.71	1263	o-phosphoethanolamine_ISTD		147148
s0067	s0067_a1	sample	1	a	1	24	1970-01-02 04:47:04	L-4-hydroxy-proline	1.44	20996	L-4-hydroxy-proline_ISTD		147699
s0067	s0067_a1	sample	1	a	1	24	1970-01-02 04:47:04	L-histidine	1.53	22489	L-histidine_ISTD		147699
s0067	s0067_a1	sample	1	a	1	24	1970-01-02 04:47:04	o-phosphoethanolamine	1.73	989	o-phosphoethanolamine_ISTD		147699
s0068	s0068_a1	sample	1	a	1	25	1970-01-02 04:47:05	L-4-hydroxy-proline	1.43	13292	L-4-hydroxy-proline_ISTD		148413
s0068	s0068_a1	sample	1	a	1	25	1970-01-02 04:47:05	L-histidine	1.52	19343	L-histidine_ISTD		148413
s0068	s0068_a1	sample	1	a	1	25	1970-01-02 04:47:05	o-phosphoethanolamine	1.73	898	o-phosphoethanolamine_ISTD		148413
s0069	s0069_a1	sample	1	a	1	26	1970-01-02 04:47:06	L-4-hydroxy-proline	1.43	24923	L-4-hydroxy-proline_ISTD		148725
s0069	s0069_a1	sample	1	a	1	26	1970-01-02 04:47:06	L-histidine	1.53	22942	L-histidine_ISTD		148725
s0069	s0069_a1	sample	1	a	1	26	1970-01-02 04:47:06	o-phosphoethanolamine	1.72	807	o-phosphoethanolamine_ISTD		148725
s0073	s0073_a1	sample	1	a	1	27	1970-01-02 04:47:07	L-4-hydroxy-proline	1.44	11688	L-4-hydroxy-proline_ISTD		147544
s0073	s0073_a1	sample	1	a	1	27	1970-01-02 04:47:07	L-histidine	1.54	23162	L-histidine_ISTD		147544
s0073	s0073_a1	sample	1	a	1	27	1970-01-02 04:47:07	o-phosphoethanolamine	1.74	1133	o-phosphoethanolamine_ISTD		147544
s0074	s0074_a1	sample	1	a	1	28	1970-01-02 04:47:08	L-4-hydroxy-proline	1.44	12737	L-4-hydroxy-proline_ISTD		149872
s0074	s0074_a1	sample	1	a	1	28	1970-01-02 04:47:08	L-histidine	1.53	19268	L-histidine_ISTD		149872
s0074	s0074_a1	sample	1	a	1	28	1970-01-02 04:47:08	o-phosphoethanolamine	1.72	1365	o-phosphoethanolamine_ISTD		149872
s0075	s0075_a1	sample	1	a	1	29	1970-01-02 04:47:09	L-4-hydroxy-proline	1.44	11947	L-4-hydroxy-proline_ISTD		150195
s0075	s0075_a1	sample	1	a	1	29	1970-01-02 04:47:09	L-histidine	1.53	21255	L-histidine_ISTD		150195
s0075	s0075_a1	sample	1	a	1	29	1970-01-02 04:47:09	o-phosphoethanolamine	1.74	969	o-phosphoethanolamine_ISTD		150195
s0076	s0076_a1	sample	1	a	1	30	1970-01-02 04:47:10	L-4-hydroxy-proline	1.43	13806	L-4-hydroxy-proline_ISTD		148936
s0076	s0076_a1	sample	1	a	1	30	1970-01-02 04:47:10	L-histidine	1.53	21632	L-histidine_ISTD		148936
s0076	s0076_a1	sample	1	a	1	30	1970-01-02 04:47:10	o-phosphoethanolamine	1.72	1011	o-phosphoethanolamine_ISTD		148936
s0077	s0077_a1	sample	1	a	1	31	1970-01-02 04:47:11	L-4-hydroxy-proline	1.44	12962	L-4-hydroxy-proline_ISTD		139650
s0077	s0077_a1	sample	1	a	1	31	1970-01-02 04:47:11	L-histidine	1.53	20272	L-histidine_ISTD		139650
s0077	s0077_a1	sample	1	a	1	31	1970-01-02 04:47:11	o-phosphoethanolamine	1.75	807	o-phosphoethanolamine_ISTD		139650
s0078	s0078_a1	sample	1	a	1	32	1970-01-02 04:47:12	L-4-hydroxy-proline	1.44	16001	L-4-hydroxy-proline_ISTD		144865
s0078	s0078_a1	sample	1	a	1	32	1970-01-02 04:47:12	L-histidine	1.53	21815	L-histidine_ISTD		144865
s0078	s0078_a1	sample	1	a	1	32	1970-01-02 04:47:12	o-phosphoethanolamine	1.74	1151	o-phosphoethanolamine_ISTD		144865
s0082	s0082_a1	sample	1	a	1	33	1970-01-02 04:47:13	L-4-hydroxy-proline	1.44	14783	L-4-hydroxy-proline_ISTD		145318
s0082	s0082_a1	sample	1	a	1	33	1970-01-02 04:47:13	L-histidine	1.53	21818	L-histidine_ISTD		145318
s0082	s0082_a1	sample	1	a	1	33	1970-01-02 04:47:13	o-phosphoethanolamine	1.74	1125	o-phosphoethanolamine_ISTD		145318
s0083	s0083_a1	sample	1	a	1	34	1970-01-02 04:47:14	L-4-hydroxy-proline	1.44	8795	L-4-hydroxy-proline_ISTD		150983
s0083	s0083_a1	sample	1	a	1	34	1970-01-02 04:47:14	L-histidine	1.53	23060	L-histidine_ISTD		150983
s0083	s0083_a1	sample	1	a	1	34	1970-01-02 04:47:14	o-phosphoethanolamine	1.73	1105	o-phosphoethanolamine_ISTD		150983
s0084	s0084_a1	sample	1	a	1	35	1970-01-02 04:47:15	L-4-hydroxy-proline	1.43	22851	L-4-hydroxy-proline_ISTD		148479
s0084	s0084_a1	sample	1	a	1	35	1970-01-02 04:47:15	L-histidine	1.54	23556	L-histidine_ISTD		148479
s0084	s0084_a1	sample	1	a	1	35	1970-01-02 04:47:15	o-phosphoethanolamine	1.72	1645	o-phosphoethanolamine_ISTD		148479
s0085	s0085_b1	sample	1	b	1	36	1970-01-02 04:47:16	L-4-hydroxy-proline	1.44	25420	L-4-hydroxy-proline_ISTD		143622
s0085	s0085_b1	sample	1	b	1	36	1970-01-02 04:47:16	L-histidine	1.54	21605	L-histidine_ISTD		143622
s0085	s0085_b1	sample	1	b	1	36	1970-01-02 04:47:16	o-phosphoethanolamine	1.74	1125	o-phosphoethanolamine_ISTD		143622
s0097	s0097_a1	sample	1	a	1	37	1970-01-02 04:47:17	L-4-hydroxy-proline	1.44	15385	L-4-hydroxy-proline_ISTD		147393
s0097	s0097_a1	sample	1	a	1	37	1970-01-02 04:47:17	L-histidine	1.53	23890	L-histidine_ISTD		147393
s0097	s0097_a1	sample	1	a	1	37	1970-01-02 04:47:17	o-phosphoethanolamine	1.74	1111	o-phosphoethanolamine_ISTD		147393
s0098	s0098_a1	sample	1	a	1	38	1970-01-02 04:47:18	L-4-hydroxy-proline	1.44	14798	L-4-hydroxy-proline_ISTD		146101
s0098	s0098_a1	sample	1	a	1	38	1970-01-02 04:47:18	L-histidine	1.54	19525	L-histidine_ISTD		146101
s0098	s0098_a1	sample	1	a	1	38	1970-01-02 04:47:18	o-phosphoethanolamine	1.74	1016	o-phosphoethanolamine_ISTD		146101
s0099	s0099_a1	sample	1	a	1	39	1970-01-02 04:47:19	L-4-hydroxy-proline	1.44	17459	L-4-hydroxy-proline_ISTD		143027
s0099	s0099_a1	sample	1	a	1	39	1970-01-02 04:47:19	L-histidine	1.53	24326	L-histidine_ISTD		143027
s0099	s0099_a1	sample	1	a	1	39	1970-01-02 04:47:19	o-phosphoethanolamine	1.74	768	o-phosphoethanolamine_ISTD		143027
s0106	s0106_a1	sample	1	a	1	40	1970-01-02 04:47:20	L-4-hydroxy-proline	1.44	14652	L-4-hydroxy-proline_ISTD		146008
s0106	s0106_a1	sample	1	a	1	40	1970-01-02 04:47:20	L-histidine	1.53	27488	L-histidine_ISTD		146008
s0106	s0106_a1	sample	1	a	1	40	1970-01-02 04:47:20	o-phosphoethanolamine	1.71	1626	o-phosphoethanolamine_ISTD		146008
s0107	s0107_a1	sample	1	a	1	41	1970-01-02 04:47:21	L-4-hydroxy-proline	1.42	16486	L-4-hydroxy-proline_ISTD		148565
s0107	s0107_a1	sample	1	a	1	41	1970-01-02 04:47:21	L-histidine	1.52	24633	L-histidine_ISTD		148565
s0107	s0107_a1	sample	1	a	1	41	1970-01-02 04:47:21	o-phosphoethanolamine	1.71	1464	o-phosphoethanolamine_ISTD		148565
s0118	s0118_a1	sample	1	a	1	42	1970-01-02 04:47:22	L-4-hydroxy-proline	1.44	16503	L-4-hydroxy-proline_ISTD		147841
s0118	s0118_a1	sample	1	a	1	42	1970-01-02 04:47:22	L-histidine	1.54	22469	L-histidine_ISTD		147841
s0118	s0118_a1	sample	1	a	1	42	1970-01-02 04:47:22	o-phosphoethanolamine	1.73	1083	o-phosphoethanolamine_ISTD		147841
s0119	s0119_a1	sample	1	a	1	43	1970-01-02 04:47:23	L-4-hydroxy-proline	1.44	19348	L-4-hydroxy-proline_ISTD		145518
s0119	s0119_a1	sample	1	a	1	43	1970-01-02 04:47:23	L-histidine	1.54	21508	L-histidine_ISTD		145518
s0119	s0119_a1	sample	1	a	1	43	1970-01-02 04:47:23	o-phosphoethanolamine	1.72	1041	o-phosphoethanolamine_ISTD		145518
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	L-4-hydroxy-proline	1.44	21548	L-4-hydroxy-proline_ISTD		148356
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	L-4-hydroxy-proline	1.45	19268	L-4-hydroxy-proline_ISTD		149847
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	L-histidine	1.52	28585	L-histidine_ISTD		148356
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	L-histidine	1.54	24926	L-histidine_ISTD		149847
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	o-phosphoethanolamine	1.72	1148	o-phosphoethanolamine_ISTD		148356
s0121	s0121_a1	sample	1	a	1	44	1970-01-02 04:47:24	o-phosphoethanolamine	1.73	1184	o-phosphoethanolamine_ISTD		149847
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	L-4-hydroxy-proline	1.44	24253	L-4-hydroxy-proline_ISTD		143666
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	L-4-hydroxy-proline	1.44	27684	L-4-hydroxy-proline_ISTD		149150
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	L-histidine	1.55	20840	L-histidine_ISTD		143666
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	L-histidine	1.53	23829	L-histidine_ISTD		149150
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	o-phosphoethanolamine	1.73	1618	o-phosphoethanolamine_ISTD		143666
s0122	s0122_b1	sample	1	b	1	47	1970-01-02 04:47:27	o-phosphoethanolamine	1.72	1704	o-phosphoethanolamine_ISTD		149150
s0124	s0124_a1	sample	1	a	1	48	1970-01-02 04:47:28	L-4-hydroxy-proline	1.44	15195	L-4-hydroxy-proline_ISTD		143908
s0124	s0124_a1	sample	1	a	1	48	1970-01-02 04:47:28	L-histidine	1.54	23054	L-histidine_ISTD		143908
s0124	s0124_a1	sample	1	a	1	48	1970-01-02 04:47:28	o-phosphoethanolamine	1.75	1010	o-phosphoethanolamine_ISTD		143908
s0125	s0125_a1	sample	1	a	1	49	1970-01-02 04:47:29	L-4-hydroxy-proline	1.43	20079	L-4-hydroxy-proline_ISTD		150339
s0125	s0125_a1	sample	1	a	1	49	1970-01-02 04:47:29	L-histidine	1.52	21643	L-histidine_ISTD		150339
s0125	s0125_a1	sample	1	a	1	49	1970-01-02 04:47:29	o-phosphoethanolamine	1.71	1294	o-phosphoethanolamine_ISTD		150339
s0134	s0134_a1	sample	1	a	1	50	1970-01-02 04:47:30	L-4-hydroxy-proline	1.45	13490	L-4-hydroxy-proline_ISTD		147115
s0134	s0134_a1	sample	1	a	1	50	1970-01-02 04:47:30	L-histidine	1.55	26043	L-histidine_ISTD		147115
s0134	s0134_a1	sample	1	a	1	50	1970-01-02 04:47:30	o-phosphoethanolamine	1.73	1555	o-phosphoethanolamine_ISTD		147115
s0136	s0136_a1	sample	1	a	1	51	1970-01-02 04:47:31	L-4-hydroxy-proline	1.44	26051	L-4-hydroxy-proline_ISTD		145388
s0136	s0136_a1	sample	1	a	1	51	1970-01-02 04:47:31	L-histidine	1.52	27513	L-histidine_ISTD		145388
s0136	s0136_a1	sample	1	a	1	51	1970-01-02 04:47:31	o-phosphoethanolamine	1.72	2126	o-phosphoethanolamine_ISTD		145388
s0140	s0140_a1	sample	1	a	1	52	1970-01-02 04:47:32	L-4-hydroxy-proline	1.44	13017	L-4-hydroxy-proline_ISTD		143007
s0140	s0140_a1	sample	1	a	1	52	1970-01-02 04:47:32	L-histidine	1.53	33129	L-histidine_ISTD		143007
s0140	s0140_a1	sample	1	a	1	52	1970-01-02 04:47:32	o-phosphoethanolamine	1.72	1565	o-phosphoethanolamine_ISTD		143007
s0141	s0141_a1	sample	1	a	1	53	1970-01-02 04:47:33	L-4-hydroxy-proline	1.43	29369	L-4-hydroxy-proline_ISTD		142752
s0141	s0141_a1	sample	1	a	1	53	1970-01-02 04:47:33	L-histidine	1.53	28738	L-histidine_ISTD		142752
s0141	s0141_a1	sample	1	a	1	53	1970-01-02 04:47:33	o-phosphoethanolamine	1.70	2079	o-phosphoethanolamine_ISTD		142752
s0142	s0142_a1	sample	1	a	1	54	1970-01-02 04:47:34	L-4-hydroxy-proline	1.43	13759	L-4-hydroxy-proline_ISTD		145225
s0142	s0142_a1	sample	1	a	1	54	1970-01-02 04:47:34	L-histidine	1.52	23143	L-histidine_ISTD		145225
s0142	s0142_a1	sample	1	a	1	54	1970-01-02 04:47:34	o-phosphoethanolamine	1.71	1627	o-phosphoethanolamine_ISTD		145225
s0143	s0143_a1	sample	1	a	1	55	1970-01-02 04:47:35	L-4-hydroxy-proline	1.45	15252	L-4-hydroxy-proline_ISTD		143686
s0143	s0143_a1	sample	1	a	1	55	1970-01-02 04:47:35	L-histidine	1.54	26711	L-histidine_ISTD		143686
s0143	s0143_a1	sample	1	a	1	55	1970-01-02 04:47:35	o-phosphoethanolamine	1.72	2289	o-phosphoethanolamine_ISTD		143686
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-4-hydroxy-proline	1.45	17	L-4-hydroxy-proline_ISTD		2
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-4-hydroxy-proline	1.36	10	L-4-hydroxy-proline_ISTD		5
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-4-hydroxy-proline	1.46	6	L-4-hydroxy-proline_ISTD		3
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-histidine	1.54	9	L-histidine_ISTD		2
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-histidine	1.53	22	L-histidine_ISTD		5
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-histidine	1.50	13	L-histidine_ISTD		3
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	L-histidine	1.54	17	L-histidine_ISTD		3
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	o-phosphoethanolamine	1.52	4	o-phosphoethanolamine_ISTD		2
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	o-phosphoethanolamine	1.75	4	o-phosphoethanolamine_ISTD		5
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	o-phosphoethanolamine	1.77	11	o-phosphoethanolamine_ISTD		3
s01_blank	s01blank_d1	blank	1	d	1	59	1970-01-02 04:47:39	o-phosphoethanolamine	1.91	3	o-phosphoethanolamine_ISTD		3
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	L-4-hydroxy-proline	1.43	19480	L-4-hydroxy-proline_ISTD		149398
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	L-4-hydroxy-proline	1.44	19745	L-4-hydroxy-proline_ISTD		152948
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	L-histidine	1.53	26404	L-histidine_ISTD		149398
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	L-histidine	1.53	26672	L-histidine_ISTD		152948
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	o-phosphoethanolamine	1.70	1412	o-phosphoethanolamine_ISTD		149398
s01_cal0	s01cal0_a2	cal	2	a	1	69	1970-01-02 04:47:49	o-phosphoethanolamine	1.72	1352	o-phosphoethanolamine_ISTD		152948
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	L-4-hydroxy-proline	1.43	26443	L-4-hydroxy-proline_ISTD		147085
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	L-4-hydroxy-proline	1.44	26730	L-4-hydroxy-proline_ISTD		152200
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	L-histidine	1.53	26909	L-histidine_ISTD		147085
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	L-histidine	1.54	28754	L-histidine_ISTD		152200
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	o-phosphoethanolamine	1.70	7659	o-phosphoethanolamine_ISTD		147085
s01_cal1	s01cal1_a2	cal	2	a	1	70	1970-01-02 04:47:50	o-phosphoethanolamine	1.72	8152	o-phosphoethanolamine_ISTD		152200
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	L-4-hydroxy-proline	1.43	32546	L-4-hydroxy-proline_ISTD		142058
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	L-4-hydroxy-proline	1.44	33350	L-4-hydroxy-proline_ISTD		149122
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	L-histidine	1.52	27554	L-histidine_ISTD		142058
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	L-histidine	1.53	29354	L-histidine_ISTD		149122
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	o-phosphoethanolamine	1.69	15338	o-phosphoethanolamine_ISTD		142058
s01_cal2	s01cal2_a2	cal	2	a	1	71	1970-01-02 04:47:51	o-phosphoethanolamine	1.71	16095	o-phosphoethanolamine_ISTD		149122
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	L-4-hydroxy-proline	1.42	45828	L-4-hydroxy-proline_ISTD		143671
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	L-4-hydroxy-proline	1.43	45402	L-4-hydroxy-proline_ISTD		145876
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	L-histidine	1.53	31551	L-histidine_ISTD		143671
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	L-histidine	1.52	32304	L-histidine_ISTD		145876
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	o-phosphoethanolamine	1.69	31876	o-phosphoethanolamine_ISTD		143671
s01_cal3	s01cal3_a2	cal	2	a	1	72	1970-01-02 04:47:52	o-phosphoethanolamine	1.71	32180	o-phosphoethanolamine_ISTD		145876
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	L-4-hydroxy-proline	1.43	74771	L-4-hydroxy-proline_ISTD		140080
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	L-4-hydroxy-proline	1.44	76855	L-4-hydroxy-proline_ISTD		142568
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	L-histidine	1.51	37853	L-histidine_ISTD		140080
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	L-histidine	1.54	40596	L-histidine_ISTD		142568
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	o-phosphoethanolamine	1.70	64035	o-phosphoethanolamine_ISTD		140080
s01_cal4	s01cal4_a2	cal	2	a	1	73	1970-01-02 04:47:53	o-phosphoethanolamine	1.72	66595	o-phosphoethanolamine_ISTD		142568
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	L-4-hydroxy-proline	1.43	140273	L-4-hydroxy-proline_ISTD		143428
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	L-4-hydroxy-proline	1.44	142523	L-4-hydroxy-proline_ISTD		147144
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	L-histidine	1.52	55624	L-histidine_ISTD		143428
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	L-histidine	1.53	57067	L-histidine_ISTD		147144
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	o-phosphoethanolamine	1.69	126220	o-phosphoethanolamine_ISTD		143428
s01_cal5	s01cal5_a2	cal	2	a	1	74	1970-01-02 04:47:54	o-phosphoethanolamine	1.72	130462	o-phosphoethanolamine_ISTD		147144
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	L-4-hydroxy-proline	1.43	247838	L-4-hydroxy-proline_ISTD		128031
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	L-4-hydroxy-proline	1.43	266071	L-4-hydroxy-proline_ISTD		138933
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	L-histidine	1.53	81441	L-histidine_ISTD		128031
s01_cal6	s01cal6_a2	cal	2	a	1	75	1970-01-02 04:47:55	L-histidine	1.53	88605	L-histidine_ISTD		138933
